,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
4931,pavement,cut your hair,0.477,0.731,4,0.0313,0.00556,0.00169,0.236,0.63,4,"['alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'chamber pop', 'dance rock', 'dance-punk', 'dream pop', 'freak folk', 'garage psych', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'noise pop', 'noise rock', 'rock', 'slow core']"
4932,nirvana,in bloom,0.436,0.875999999999999,10,0.0647,3.33e-05,0.000104,0.205,0.512,4,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']"
4933,foo fighters,my hero,0.374,0.927,4,0.0652,6.2e-05,0.000177,0.0575,0.301,4,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
4934,garbage,special,0.443,0.944,0,0.0377,8.79e-05,0.000542,0.369,0.573,4,"['alternative dance', 'alternative rock', 'dance pop', 'electronic rock', 'electronica', 'lilith', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
4935,borknagar,colossus,0.29,0.866,2,0.0609,1.58e-05,0.00815999999999999,0.102,0.181,3,"['atmospheric black metal', 'black metal', 'folk metal', 'melodic death metal', 'melodic metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'progressive black metal', 'symphonic black metal', 'viking metal']"
4936,the shins,new slang,0.669,0.389,0,0.0306,0.605,0.16,0.0905,0.649,4,"['albuquerque indie', 'alternative rock', 'chamber pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'rock', 'stomp and holler']"
4937,asher roth,i love college,0.713,0.826,8,0.243,0.0897,0.0,0.421,0.664,4,"['indie pop rap', 'pop rap', 'rap']"
4938,jimi hendrix,one rainy wish,0.316,0.755999999999999,8,0.1,0.294,0.429,0.351,0.332,4,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']"
4939,grace potter,something that i want,0.553999999999999,0.824,5,0.0496,0.0128,0.000802,0.476,0.963,4,['new americana']
4940,mr big,to be with you,0.688,0.375,4,0.0535,0.286,0.0,0.133,0.45,4,"['album rock', 'glam metal', 'hard rock', 'rock']"
4941,lady gaga,til it happens to you,0.401,0.539,0,0.035,0.565,0.0,0.0933,0.15,4,"['dance pop', 'pop']"
4942,nero,the thrill,0.469,0.38,8,0.0306,0.0372,0.000212,0.317,0.302,4,"['brostep', 'drum and bass', 'edm', 'electro house']"
4943,peter paul and mary,blowin' in the wind,0.381,0.0848,5,0.032,0.834,0.0,0.112,0.557,4,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']"
4944,buddy holly,maybe baby,0.448,0.621,5,0.0251,0.117,0.00103,0.0559,0.3,4,[]
4945,jimmy barnes,working class man,0.373,0.938,11,0.0997,0.0117,5.56e-05,0.155,0.391,4,"['australian pop', 'australian rock']"
4946,zebrahead,someday,0.572,0.969,9,0.0723,0.000226,0.0,0.212,0.643,4,"['funk metal', 'punk', 'rap rock', 'skate punk']"
4947,associates,party fears two,0.597,0.874,7,0.0665,0.0528,7.92999999999999e-05,0.0575,0.58,4,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop', 'uk post-punk']"
4948,the pogues and kirsty maccoll,fairytale of new york,0.284,0.443,2,0.0315,0.195,0.043,0.0917,0.173,4,[]
4949,eisley,drink the water,0.503,0.718,7,0.0406,0.512,0.0604,0.29,0.318,4,"['christian rock', 'dreamo', 'indie pop', 'piano rock']"
4950,ryn weaver,the fool,0.599,0.67,5,0.059,0.168999999999999,0.0,0.633,0.394,4,"['electropop', 'indie pop', 'indie poptimism', 'indietronica']"
4951,grouplove,ways to go,0.577,0.827,7,0.0365,0.00338,0.000647,0.26,0.179,4,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']"
4952,am taxi,charissa,0.421,0.858,10,0.0564,0.125,0.0,0.35,0.57,4,[]
4953,lord huron,love like ghosts,0.47,0.547999999999999,9,0.0271,0.77,0.0014,0.123,0.186,4,"['indie folk', 'indie pop', 'stomp and holler']"
4954,lord huron,meet me in the woods,0.542999999999999,0.925,6,0.0448,0.392,0.456,0.0668,0.594,1,"['indie folk', 'indie pop', 'stomp and holler']"
4955,mumford and sons,the cave,0.595,0.506,4,0.0388,0.0464,0.000138,0.107,0.346,4,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']"
4956,lady gaga,just dance,0.822,0.737,1,0.0314,0.0261,4.19e-05,0.18,0.753,4,"['dance pop', 'pop']"
4957,lady gaga,just dance,0.822,0.737,1,0.0314,0.0261,4.19e-05,0.18,0.753,4,"['dance pop', 'pop']"
4958,pink floyd,the thin ice,0.359,0.128,9,0.0372,0.354,0.00181,0.655999999999999,0.178,3,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
4959,mumford and sons,little lion man,0.517,0.481,5,0.0272,0.0293,1.78999999999999e-05,0.0903,0.461,4,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']"
4960,steve winwood,valerie,0.717,0.527,9,0.0292,0.567,0.00667999999999999,0.0785,0.731,4,"['album rock', 'art rock', 'classic rock', 'country rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
4961,knife party,fire hive,0.685999999999999,0.98,1,0.206,0.000304,0.7,0.171,0.617,4,"['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']"
4962,lana del rey,video games,0.236,0.249,6,0.0348,0.810999999999999,1e-06,0.087,0.181,5,"['art pop', 'pop']"
4963,jess glynne,right here,0.800999999999999,0.8,7,0.0457,0.0329,1.63e-05,0.209,0.810999999999999,4,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
4964,otto knows,dying for you,0.685999999999999,0.582,10,0.0371,0.489,8.09e-06,0.0819999999999999,0.437,4,"['big room', 'dance pop', 'edm', 'electro house', 'progressive electro house', 'tropical house']"
4965,jordin sparks - chris brown,no air,0.466,0.759,8,0.199,0.0521,0.0,0.0587,0.328,4,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']"
4966,kyu sakamoto,sukiyaki,0.415,0.359,7,0.0334,0.707,6.53e-05,0.319,0.404,4,['enka']
4967,justin bieber,boyfriend,0.717,0.55,10,0.0521,0.0358,0.00196,0.126,0.332,4,"['canadian pop', 'pop', 'post-teen pop']"
4968,the four seasons,sherry,0.701,0.471,0,0.0421,0.647,0.0,0.125,0.69,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll']"
4969,the legend of zelda,lost woods,0.608,0.13,7,0.0728,0.994,0.921,0.087,0.71,5,['scorecore']
4970,marina and the diamonds,primadonna,0.66,0.689,4,0.0337,0.0884,0.0,0.0922,0.427,4,"['dance pop', 'electropop', 'indie pop', 'metropopolis', 'pop', 'post-teen pop', 'uk alternative pop']"
4971,wham,last christmas,0.757,0.618,11,0.0282,0.262,0.0,0.221,0.861,4,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop']"
4972,queen,play the game,0.382,0.698,5,0.0321,0.337,0.0,0.126,0.277,4,"['glam rock', 'rock']"
4973,amy diamond,stay my baby,0.613,0.802,2,0.0467,0.00904,3.22e-05,0.273,0.774,4,"['europop', 'swedish electropop', 'swedish pop']"
4974,amy diamond,stay my baby,0.613,0.802,2,0.0467,0.00904,3.22e-05,0.273,0.774,4,"['europop', 'swedish electropop', 'swedish pop']"
4975,weezer,island in the sun,0.654,0.81,4,0.0288,0.00719,0.00251,0.165,0.660999999999999,4,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
4976,dusty springfield,you don't have to say you love me,0.317,0.513,2,0.0339,0.455,0.0,0.0719,0.627,3,"['adult standards', 'brill building pop', 'british invasion', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']"
4977,barry mann,who put the bomp,0.366,0.680999999999999,7,0.0672,0.516,0.0,0.303,0.86,4,"['doo-wop', 'rock-and-roll']"
4978,the beatles,i will,0.631,0.387,5,0.0262,0.742,0.000406,0.0822,0.832,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
4979,the beatles,lady madonna,0.65,0.777,2,0.0294,0.141,0.343,0.215,0.574,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
4980,maroon 5,this love,0.712,0.862,5,0.0378,0.0525,0.0,0.093,0.809,4,"['pop', 'pop rock']"
4981,danny baranowsky,mclarty party people,0.578,0.959,8,0.029,3.22999999999999e-05,0.731,0.101,0.670999999999999,4,"['indie game soundtrack', 'scorecore', 'video game music']"
4982,danny baranowsky,mclarty party people,0.578,0.959,8,0.029,3.22999999999999e-05,0.731,0.101,0.670999999999999,4,"['indie game soundtrack', 'scorecore', 'video game music']"
4983,danny baranowsky,mclarty party people,0.578,0.959,8,0.029,3.22999999999999e-05,0.731,0.101,0.670999999999999,4,"['indie game soundtrack', 'scorecore', 'video game music']"
4984,billy joel,uptown girl,0.701,0.943,4,0.0456,0.0747,0.0,0.601,0.790999999999999,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
4985,timothy bishop,hang in there,0.577,0.623,2,0.0484,0.238,0.000151,0.187,0.4,4,[]
4986,traditional,bingo,0.765,0.327,0,0.275,0.946,0.709,0.108,0.774,4,['sleep']
4987,the muppets,mah na mah na,0.759,0.436,4,0.156,0.726,0.117,0.0791,0.586,4,[]
4988,the beach boys,wouldn't it be nice,0.352,0.597,9,0.0361,0.522,4.66e-06,0.142,0.316,4,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']"
4989,judy garland,over the rainbow,0.204,0.161,8,0.0336,0.972,8.99e-05,0.121,0.316,4,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']"
4990,rilo kiley,breakin' up,0.650999999999999,0.775,9,0.0481,0.00104,1.13e-06,0.0723,0.478,4,"['anti-folk', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'lilith']"
4991,mariah carey,honey,0.694,0.823,1,0.0917,0.118,7.11e-06,0.152,0.682999999999999,4,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
4992,the beatles,wait,0.552,0.487,6,0.04,0.0175,0.0,0.105,0.657,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
4993,aqua,barbie girl,0.81,0.957,1,0.0364,0.0165,0.284,0.248,0.962,4,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
4994,blind guardian,the lord of the rings,0.438,0.632,3,0.0318,0.299,0.00018,0.0981,0.204,4,"['folk metal', 'german metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
4995,gary allan,smoke rings in the dark,0.534,0.596,2,0.0279,0.277,0.000359,0.148,0.147,4,"['contemporary country', 'country', 'country road', 'modern country rock']"
4996,madonna,frozen,0.602,0.616,1,0.0353,0.662,0.0153,0.149,0.31,4,"['dance pop', 'pop']"
4997,elliott smith,a fond farewell,0.682,0.375,6,0.0431,0.459,0.0511,0.109,0.234,4,"['alternative rock', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'singer-songwriter', 'slow core']"
4998,nine inch nails,every day is exactly the same,0.607,0.941,0,0.0486,0.0217,0.071,0.119,0.414,4,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
4999,kelly clarkson,my life would suck without you,0.526,0.882,9,0.0509,0.0014,0.0,0.144,0.424,4,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']"
5000,disperse,message from atlantis,0.46,0.819,4,0.0468,0.0829,0.872,0.575,0.0895,4,['djent']
5001,thrice,doublespeak,0.62,0.755,5,0.03,0.00564,0.282,0.124,0.501,4,"['alternative metal', 'modern rock', 'post-hardcore', 'screamo']"
5002,kaizers orchestra,mr kaizers hans constanze og meg,0.176,0.33,0,0.0423,0.961,0.889,0.906,0.22,4,"['dark cabaret', 'norwegian alternative rock', 'norwegian indie', 'norwegian pop', 'norwegian rock']"
5003,kaizers orchestra,mr kaizers hans constanze og meg,0.176,0.33,0,0.0423,0.961,0.889,0.906,0.22,4,"['dark cabaret', 'norwegian alternative rock', 'norwegian indie', 'norwegian pop', 'norwegian rock']"
5004,kaizers orchestra,mr kaizers hans constanze og meg,0.176,0.33,0,0.0423,0.961,0.889,0.906,0.22,4,"['dark cabaret', 'norwegian alternative rock', 'norwegian indie', 'norwegian pop', 'norwegian rock']"
5005,the beatles,yellow submarine,0.604,0.548999999999999,1,0.0389,0.531,0.0,0.438,0.696,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
5006,whitesnake,here i go again,0.292,0.823,7,0.0407,0.0117,7.79e-05,0.155,0.244,4,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
5007,got7,just right,0.76,0.780999999999999,11,0.0641,0.233,0.0,0.106,0.736,4,"['k-pop', 'k-pop boy group']"
5008,nirvana,in bloom,0.436,0.875999999999999,10,0.0647,3.33e-05,0.000104,0.205,0.512,4,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']"
5009,queen,bohemian rhapsody,0.392,0.402,0,0.0536,0.288,0.0,0.243,0.228,4,"['glam rock', 'rock']"
5010,grouplove,shark attack,0.449,0.635,1,0.0397,0.000264,4.65e-05,0.332,0.273,4,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']"
5011,the muppets,mah na mah na,0.759,0.436,4,0.156,0.726,0.117,0.0791,0.586,4,[]
5012,rustie,beast nite,0.648,0.739,2,0.0354,3.68e-05,0.814,0.359,0.407,4,"['bass music', 'dubstep', 'electronic trap', 'future garage', 'hyperpop', 'scottish electronic', 'vapor twitch', 'wonky']"
5013,boney m,daddy cool,0.763,0.777,5,0.0364,0.281,0.78,0.134,0.929,4,"['disco', 'europop']"
5014,borknagar,colossus,0.29,0.866,2,0.0609,1.58e-05,0.00815999999999999,0.102,0.181,3,"['atmospheric black metal', 'black metal', 'folk metal', 'melodic death metal', 'melodic metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'progressive black metal', 'symphonic black metal', 'viking metal']"
5015,dimitri vangelis and wyman,id2,0.577,0.905,9,0.0355,0.000741,0.00257,0.446,0.213,4,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']"
5016,solee,ice,0.785999999999999,0.704,11,0.0668,0.00471,0.927,0.0572,0.142,4,"['deep euro house', 'deep melodic euro house', 'minimal techno', 'tech house']"
5017,diana ross,if we hold on together,0.358,0.21,0,0.0266,0.565,8.49e-06,0.11,0.111,4,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
5018,syn cole,april,0.675999999999999,0.846,1,0.123,0.000107,0.89,0.879,0.611,4,"['big room', 'dance pop', 'deep big room', 'deep dubstep', 'deep tropical house', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
5019,leona lewis,i will be,0.47,0.602,7,0.0284,0.143,0.0,0.156,0.185,4,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
5020,leona lewis,i will be,0.47,0.602,7,0.0284,0.143,0.0,0.156,0.185,4,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
5021,the cranberries,ode to my family,0.364,0.45,7,0.0234,0.0593,1.65e-06,0.282,0.14,4,"['irish rock', 'pop rock']"
5022,grant smillie and walden,a million lights,0.552,0.556,9,0.0392,0.00144,0.627,0.0708,0.193,4,[]
5023,family of the year,hero,0.341,0.539,5,0.0265,0.213,6.44e-05,0.109,0.267,4,['stomp and holler']
5024,gold motel,brand new kind of blue,0.567,0.767,1,0.0342,9.34e-05,0.000169,0.349,0.757,4,"['chicago indie', 'indie fuzzpop']"
5025,alicia keys,girl on fire,0.482,0.706,9,0.0609,0.135,0.00106,0.105,0.144,4,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
5026,chairlift,evident utensil,0.645999999999999,0.725,0,0.0271,0.0165,2.42e-05,0.0936,0.893,4,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dance pop', 'electropop', 'escape room', 'experimental pop', 'hyperpop', 'indie pop', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']"
5027,the living end,west end riot,0.426,0.966,4,0.0568,0.0293,2.02e-05,0.234,0.54,4,"['australian alternative rock', 'australian rock', 'australian ska', 'post-grunge', 'punk', 'skate punk']"
5028,wavves,pony,0.381,0.954,6,0.0454,0.00271,0.0,0.237,0.607,4,"['dance-punk', 'garage rock', 'indie garage rock', 'indie punk', 'indie rock', 'indie surf', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze', 'san diego indie']"
5029,wavves,pony,0.381,0.954,6,0.0454,0.00271,0.0,0.237,0.607,4,"['dance-punk', 'garage rock', 'indie garage rock', 'indie punk', 'indie rock', 'indie surf', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze', 'san diego indie']"
5030,spice girls,viva forever,0.473,0.698,6,0.0349,0.0648,0.231,0.136,0.21,4,"['dance pop', 'europop', 'girl group', 'pop']"
5031,spice girls,viva forever,0.473,0.698,6,0.0349,0.0648,0.231,0.136,0.21,4,"['dance pop', 'europop', 'girl group', 'pop']"
5032,lindsey stirling,lost girls,0.208,0.587,11,0.0662,0.238,0.128,0.0724,0.0536,3,['bow pop']
5033,lindsey stirling,lost girls,0.208,0.587,11,0.0662,0.238,0.128,0.0724,0.0536,3,['bow pop']
5034,frou frou,let go,0.524,0.558999999999999,5,0.0298,0.185,5.94e-05,0.14,0.202,4,"['downtempo', 'etherpop', 'metropopolis']"
5035,green day,amy,0.775999999999999,0.317,6,0.0362,0.849,0.0,0.13,0.446,4,"['modern rock', 'permanent wave', 'punk']"
5036,abba,knowing me knowing you,0.511,0.821,2,0.0339,0.019,5.82e-06,0.218,0.85,4,"['europop', 'swedish pop']"
5037,the verve,the drugs don't work,0.442,0.52,0,0.0261,0.184,0.0,0.154,0.177,4,"['alternative rock', 'britpop', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock', 'shoegaze']"
5038,sean kingston,fire burning,0.839,0.804,1,0.0329,0.0192,0.0,0.331,0.888,4,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']"
5039,muse,explorers,0.186,0.525,0,0.0292,0.241,5.29e-05,0.108,0.0523,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
5040,muse,explorers,0.186,0.525,0,0.0292,0.241,5.29e-05,0.108,0.0523,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
5041,alicia keys,girl on fire,0.482,0.706,9,0.0609,0.135,0.00106,0.105,0.144,4,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
5042,alicia keys,girl on fire,0.482,0.706,9,0.0609,0.135,0.00106,0.105,0.144,4,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
5043,paul kelly,from little things big things grow,0.506,0.487,11,0.0374,0.271,0.0,0.0759,0.77,3,"['australian alternative rock', 'australian indie', 'australian indigenous', 'australian pop', 'australian rock']"
5044,paul kelly,from little things big things grow,0.506,0.487,11,0.0374,0.271,0.0,0.0759,0.77,3,"['australian alternative rock', 'australian indie', 'australian indigenous', 'australian pop', 'australian rock']"
5045,u2,original of the species,0.405,0.643,9,0.0293,0.00372,0.000268,0.0902,0.278,4,"['irish rock', 'permanent wave', 'rock']"
5046,rod stewart,young turks,0.640999999999999,0.821,5,0.0324,0.274,0.477,0.138,0.705,4,"['adult standards', 'mellow gold', 'soft rock']"
5047,roy orbison,you got it,0.649,0.618,9,0.0265,0.596,1.46e-06,0.192,0.667,4,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']"
5048,kid cudi,pursuit of happiness,0.722,0.687,0,0.0556,0.00949,0.00413,0.0462,0.619,4,"['hip hop', 'pop rap', 'rap']"
5049,angus and julia stone,big jet plane,0.763,0.387,10,0.0278,0.239,0.00747,0.13,0.273,4,"['australian indie folk', 'indie folk', 'neo mellow']"
5050,angus and julia stone,big jet plane,0.763,0.387,10,0.0278,0.239,0.00747,0.13,0.273,4,"['australian indie folk', 'indie folk', 'neo mellow']"
5051,lana del rey,national anthem,0.532,0.899,0,0.244,0.531,0.000146,0.0957,0.436,4,"['art pop', 'pop']"
5052,lana del rey,national anthem,0.532,0.899,0,0.244,0.531,0.000146,0.0957,0.436,4,"['art pop', 'pop']"
5053,lily allen,the fear,0.655999999999999,0.823,10,0.0411,0.408,7.15999999999999e-05,0.118,0.495,4,"['dance pop', 'europop', 'pop', 'pop rock']"
5054,beach house,wishes,0.313,0.77,7,0.0335,0.128,0.0787,0.0873,0.19,4,"['art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']"
5055,kid cudi,pursuit of happiness,0.722,0.687,0,0.0556,0.00949,0.00413,0.0462,0.619,4,"['hip hop', 'pop rap', 'rap']"
