,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
1681,blur,coffee and tv,0.743,0.743,2,0.0367,0.0511,0.233,0.0987,0.707,4,"['alternative rock', 'britpop', 'dance rock', 'garage rock', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']"
1682,kwabs,walk,0.615,0.814,9,0.0677,0.17,0.0,0.218,0.577,4,"['gauze pop', 'tropical house']"
1683,eric whitacre,sleep,0.168999999999999,0.0378,0,0.0416,0.987,0.0524,0.175,0.0311,3,"['21st century classical', 'american 21st century classical', 'choral']"
1684,saves the day,anywhere with you,0.542999999999999,0.898,7,0.0483,0.000289,0.00033,0.15,0.552,4,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'pop punk', 'post-hardcore', 'screamo']"
1685,ellie goulding,this love will be your downfall,0.582,0.733,3,0.0297,0.13,0.0124,0.113,0.433,4,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
1686,sting,desert rose,0.577,0.654,0,0.0321,0.0143,0.0,0.114,0.13,4,"['permanent wave', 'soft rock']"
1687,foals,mountain at my gates,0.495,0.931,2,0.0469,0.0025,0.0783,0.246,0.617,4,"['garage rock', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'oxford indie', 'rock']"
1688,blink-182,teenage satellites,0.475,0.96,2,0.12,0.00283,0.0,0.191,0.474,4,"['pop punk', 'punk', 'socal pop punk']"
1689,zedd,find you,0.537,0.759,3,0.0444,0.0267,0.0,0.0947,0.377,4,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
1690,andreas schuller,mobo 2012,0.667,0.815,1,0.0439,0.0149,0.0,0.123,0.328,4,[]
1691,david guetta,what i did for love,0.494,0.721,2,0.0416,0.107,0.0,0.119,0.356,4,"['dance pop', 'edm', 'pop', 'tropical house']"
1692,joe inoue,closer,0.369,0.868,11,0.0566,0.00118,0.0415,0.0901,0.76,4,"['j-poprock', 'otacore']"
1693,sia,clap your hands,0.699,0.87,0,0.0546,0.000532,0.0219,0.359,0.778,4,"['australian dance', 'australian pop', 'dance pop', 'pop']"
1694,biffy clyro,all the way down,0.322,0.568,7,0.0305,0.00224,0.00109,0.0851,0.245,3,"['modern rock', 'rock', 'scottish rock']"
1695,meghan trainor,no,0.557,0.800999999999999,1,0.218,0.0125,1.66e-06,0.737,0.654,4,"['dance pop', 'hip pop', 'pop', 'post-teen pop']"
1696,saves the day,in my waking life,0.555,0.927,6,0.0379,0.00448,8.89e-06,0.179,0.748,4,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'pop punk', 'post-hardcore', 'screamo']"
1697,awolnation,sail,0.825,0.435,1,0.0568,0.452,0.609,0.0953,0.243,4,"['indie pop', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']"
1698,vivaldi,la folia,0.421,0.179,1,0.0436,0.822,0.0049,0.0861,0.297,3,"['baroque', 'classical', 'early music', 'italian baroque']"
1699,limahl,never ending story,0.599,0.622,0,0.0296,0.359,0.00235,0.114,0.851,4,"['new romantic', 'new wave pop']"
1700,max richter,on the nature of daylight,0.065,0.341,10,0.0482,0.154,0.854,0.109,0.0334,4,"['compositional ambient', 'focus', 'post-minimalism', 'soundtrack']"
1701,john williams,cantina band,0.699,0.419,0,0.134,0.255,0.0239,0.0471,0.822,4,['soundtrack']
1702,lana del rey,national anthem,0.532,0.899,0,0.244,0.531,0.000146,0.0957,0.436,4,"['art pop', 'pop']"
1703,leila k,slow motion,0.77,0.874,7,0.0611,0.00799,0.0,0.107,0.787,4,"['bubblegum dance', 'eurodance', 'europop', 'hip house']"
1704,nirvana,come as you are,0.5,0.824,4,0.0388,0.00016,0.00161,0.0916,0.539,4,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']"
1705,blind guardian,a past and future secret,0.402,0.752,6,0.0343,0.571,0.00317,0.126,0.437,4,"['folk metal', 'german metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
1706,lindsey stirling,beyond the veil,0.38,0.904,5,0.0452,0.00382,0.0795,0.0485,0.158,4,['bow pop']
1707,nightwish,the poet and the pendulum,0.242,0.707,7,0.0485,0.0141,0.0374,0.981,0.121,4,"['finnish metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']"
1708,dinka,lotus - soundprank remix,0.374,0.835,6,0.0562,0.000273,0.108,0.196,0.408,4,"['progressive house', 'progressive trance house']"
1709,helloween,windmill,0.464,0.617,0,0.0266,0.00539,9.49e-05,0.19,0.186,4,"['german metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']"
1710,evanescence,sweet sacrifice,0.486,0.87,2,0.0903,0.00679,3.15e-06,0.312,0.336,4,"['alternative metal', 'post-grunge']"
1711,la roux,colourless colour,0.752,0.78,7,0.0299,0.00301,6.95e-06,0.183,0.428,4,"['alternative dance', 'art pop', 'dance pop', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']"
1712,junior boys,first time,0.829,0.546,4,0.0554,0.12,0.321,0.0811,0.177,4,"['alternative dance', 'balearic', 'canadian electropop', 'chillwave', 'dance-punk', 'electronica', 'electropop', 'hamilton on indie', 'indietronica', 'neo-synthpop', 'new rave']"
1713,zedd,true colors,0.568,0.794,2,0.0371,0.398,3.95e-05,0.104,0.489,4,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
1714,lady gaga,disco heaven,0.752,0.946,0,0.0802,0.0388,0.000121,0.312,0.907,4,"['dance pop', 'pop']"
1715,onerepublic,counting stars,0.664,0.705,1,0.0382,0.0654,0.0,0.115,0.477,4,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
1716,one republic,counting stars,0.655999999999999,0.573,1,0.0613,2.25e-05,0.885,0.107,0.234,4,[]
1717,pitbull feat kesha,timber,0.581,0.963,11,0.0981,0.0295,0.0,0.139,0.787999999999999,4,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']"
1718,krewella,alive,0.662999999999999,0.822,9,0.0557,0.00413,0.00318,0.234,0.567,4,"['big room', 'brostep', 'catstep', 'dance pop', 'edm', 'electra', 'electro house']"
1719,the who,behind blue eyes,0.394,0.622,4,0.0336,0.213,4.45e-05,0.0892,0.342,4,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']"
1720,superbus,jenn je t'aime,0.512,0.927,0,0.0403,0.00445,5.52e-05,0.0923,0.63,4,"['french pop', 'french rock']"
1721,pink floyd,time,0.358,0.48,9,0.0849,0.521,0.00428,0.178,0.356,4,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
1722,gill norris,forme - guy j pm mix,0.578,0.821,11,0.0331,0.00092,0.895,0.113,0.257,4,[]
1723,muse,hysteria,0.412,0.92,9,0.0575,0.000456,0.0026,0.11,0.455,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
1724,caught a ghost,time go,0.48,0.649,5,0.0649,0.338,8.07e-05,0.127,0.502,4,['la indie']
1725,fall out boy,irresistible,0.487,0.937,2,0.11,0.071,0.0,0.236,0.445,4,"['emo', 'modern rock', 'pop punk']"
1726,adele,set the fire to the rain,0.61,0.682999999999999,2,0.0253,0.00382,1.79e-06,0.125,0.466,4,"['british soul', 'pop', 'uk pop']"
1727,labrinth feat emeli sande,beneath your beautiful,0.557999999999999,0.522,2,0.036,0.228,0.0,0.104,0.228,4,['pop']
1728,the cure,lovesong,0.611,0.813,9,0.0279,0.339,0.898,0.224,0.821,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
1729,taylor swift,shake it off,0.648,0.785,7,0.165,0.0561,0.0,0.148,0.943,4,"['dance pop', 'pop', 'post-teen pop']"
1730,sex whales,rainbow,0.53,0.655,10,0.0445,0.354,2.17e-05,0.102,0.341,4,[]
1731,gwen stefani,4 in the morning,0.698,0.826,10,0.031,0.2,0.00013,0.114,0.502,4,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']"
1732,royal republic,everybody wants to be an astronaut,0.622,0.871,4,0.0387,0.00371,0.0,0.116,0.505,4,"['german rock', 'swedish alternative rock', 'swedish garage rock']"
1733,frederic chopin,nocturne 1 in bb minor,0.37,0.498,6,0.0425,0.0867,0.634,0.141,0.231,3,"['classical', 'early romantic era', 'polish classical']"
1734,bbc national orchestra of wales,doctor who - doomsday,0.516,0.378,5,0.0265,0.278,0.895999999999999,0.102,0.0749,4,"['orchestra', 'theme']"
1735,bertycox,the signal,0.689,0.755999999999999,9,0.032,0.112,0.934,0.177,0.742,4,['commons']
1736,woodkid,i love you,0.542,0.814,5,0.0386,0.0532,0.000481,0.0852,0.526,4,['chamber pop']
1737,aly and aj,potential breakup song,0.572,0.89,6,0.039,0.00082,0.00937,0.564,0.765,4,"['dance pop', 'electropop', 'girl group', 'indie poptimism', 'neo mellow', 'pop', 'post-teen pop']"
1738,mumford and sons,little lion man,0.517,0.481,5,0.0272,0.0293,1.78999999999999e-05,0.0903,0.461,4,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']"
1739,knife party,fire hive,0.685999999999999,0.98,1,0.206,0.000304,0.7,0.171,0.617,4,"['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']"
1740,kongos,come with me now,0.654,0.726,10,0.0401,0.0311,6.35e-05,0.0618,0.728,4,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african rock']"
1741,veronica maggio,jag kommer,0.572,0.865,3,0.0792,0.00569,3.27e-05,0.178,0.866,4,['swedish pop']
1742,pat benatar,invincible,0.557999999999999,0.828,6,0.0524,0.0427,0.0101,0.331,0.724,4,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
1743,la roux,bulletproof,0.674,0.882,3,0.0477,0.000441,6.47e-05,0.068,0.682,4,"['alternative dance', 'art pop', 'dance pop', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']"
1744,chipzel,otis,0.588,0.963,7,0.0798,0.719,0.736,0.394,0.123,4,['chiptune']
1745,tame impala,the moment,0.547,0.827,7,0.0468,0.000296,0.101,0.0858,0.451,4,"['australian psych', 'neo-psychedelic']"
1746,incubus,aqueous transmission,0.415,0.456,9,0.0352,0.00501,0.763,0.178,0.0935,4,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
1747,royksopp,royksopp forever,0.454,0.782,9,0.0395,0.00355,0.906,0.334,0.743,4,"['alternative dance', 'big beat', 'downtempo', 'electronica', 'electropop', 'new rave', 'trip hop']"
1748,delphic,this momentary,0.497,0.892,11,0.0307,0.0282,6.36e-05,0.13,0.534,4,"['alternative dance', 'dance-punk', 'indietronica', 'new rave']"
1749,lana del rey,million dollar man,0.382,0.589,6,0.0359,0.484,0.0,0.131,0.511,4,"['art pop', 'pop']"
1750,johann sebastian bach,bwv 1080 art of the fugue - contrapunctus i,0.506,0.0763,2,0.0485,0.978,0.814,0.112,0.621,4,"['baroque', 'classical', 'early music', 'german baroque']"
1751,ludwig van beethoven,rage over a lost penny,0.4,0.166,7,0.0323,0.989,0.897,0.122,0.485,4,"['classical', 'classical era', 'early romantic era']"
1752,rilo kiley,breakin' up,0.650999999999999,0.775,9,0.0481,0.00104,1.13e-06,0.0723,0.478,4,"['anti-folk', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'lilith']"
1753,sui generis,cancion para mi muerte,0.457,0.277,0,0.034,0.649,3.66e-06,0.101,0.482,4,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']"
1754,kanye west,mercy,0.563,0.496,6,0.405,0.0679,5.61e-05,0.173,0.424,4,"['chicago rap', 'rap']"
1755,sky ferreira,night time my time,0.424,0.645,7,0.0404,0.268,0.689,0.652,0.417,4,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'indie pop', 'indietronica', 'la indie', 'metropopolis', 'neo-synthpop', 'new rave', 'pop']"
1756,thrice,the earth will shake,0.457,0.871,9,0.0682,0.00919,0.113,0.138,0.126,4,"['alternative metal', 'modern rock', 'post-hardcore', 'screamo']"
1757,puffy amiyumi,teen titans theme,0.45,0.938,0,0.0729,0.029,0.000239,0.338,0.722,4,"['anime latino', 'j-pop', 'j-pop girl group', 'j-rock']"
1758,cutting crew,i just died in your arms,0.625,0.726,11,0.0444,0.0158,0.000169,0.0625,0.507,4,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
1759,chiddy bang,mind your manners,0.696,0.853,2,0.237,0.00399,0.0,0.0843,0.685,4,"['indie pop rap', 'philly rap', 'pop rap']"
1760,queen,another one bites the dust,0.933,0.528,5,0.162,0.112,0.329,0.163,0.755999999999999,4,"['glam rock', 'rock']"
1761,smashing pumpkins,tonight tonight,0.287,0.67,6,0.0368,6.28e-05,0.748,0.237,0.222,4,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
1762,george ezra,song 6,0.417,0.436,2,0.0334,0.146,3.92999999999999e-05,0.234,0.0707,4,"['folk-pop', 'neo-singer-songwriter', 'pop']"
1763,the killers,human,0.557,0.8,10,0.0601,0.00132,0.0012,0.0906,0.582,4,"['modern rock', 'permanent wave', 'rock']"
1764,muse,endlessly,0.655999999999999,0.471,9,0.0351,0.814,0.256,0.0515,0.631,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
1765,scndl,the munsta,0.755999999999999,0.953,1,0.0911,0.00104,0.69,0.412,0.805,4,"['catstep', 'deep big room', 'melbourne bounce', 'melbourne bounce international']"
1766,daft punk,fall,0.28,0.650999999999999,11,0.0302,3.7e-05,0.932,0.203,0.206,4,"['electro', 'filter house']"
1767,alexander rybak,fairytale,0.576,0.785,2,0.0295,0.62,4.26e-05,0.233,0.674,4,['eurovision']
1768,wolfgang gartner,undertaker,0.869,0.721,7,0.0998,0.00105,0.362,0.32,0.348,4,"['big room', 'complextro', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']"
1769,the babys,every time i think of you,0.395,0.640999999999999,7,0.0353,0.188,7.09999999999999e-05,0.145,0.421,4,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'soft rock']"
1770,green day,wake me up when september ends,0.546,0.814,7,0.0314,0.023,0.0,0.0972,0.146,4,"['modern rock', 'permanent wave', 'punk']"
1771,dubvision,backlash,0.603,0.792,0,0.0472,0.00233,2.74e-06,0.168,0.195,4,"['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
1772,miss a,only you,0.638,0.767,0,0.132,0.0527,0.0,0.276,0.406,4,"['k-pop', 'k-pop girl group']"
1773,moguai,champs,0.558999999999999,0.79,4,0.0837,0.0077,4.89e-05,0.731,0.186,4,"['big room', 'deep big room', 'edm', 'electro house', 'german techno', 'house', 'progressive electro house', 'progressive house']"
1774,the weeknd,the party and the after party,0.438,0.634,5,0.337,0.476,0.0,0.113,0.397,4,"['canadian contemporary r&b', 'canadian pop', 'pop']"
1775,dr dre,still dre,0.816,0.775,11,0.234,0.16,0.00031,0.0543,0.527,4,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
1776,scott mckenzie,san francisco,0.569,0.428,7,0.0292,0.457,5.08e-06,0.105,0.617,4,"['bubblegum pop', 'folk rock']"
1777,pink floyd,hey you,0.588,0.301,0,0.0294,0.221,0.00236,0.128,0.19,4,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
1778,art of noise,moments in love,0.696,0.234,9,0.112,0.28,0.0511,0.311,0.489,4,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
1779,helloween,forever and one,0.172,0.724,8,0.0461,0.0664,3.01e-06,0.339,0.392,3,"['german metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']"
1780,the fray,you found me,0.338,0.802999999999999,8,0.0413,0.0187,0.0,0.136,0.4,4,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']"
1781,lady gaga,poker face,0.851,0.805999999999999,4,0.0786,0.12,1.33e-06,0.121,0.775999999999999,4,"['dance pop', 'pop']"
1782,u2,stuck in a moment you can't get out of,0.524,0.644,4,0.0238,0.391,0.000246,0.168,0.324,4,"['irish rock', 'permanent wave', 'rock']"
1783,arcade fire,rebellion,0.401,0.933,8,0.0344,0.00744,0.627,0.318,0.734,4,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']"
1784,sum 41,in too deep,0.568,0.844,9,0.0505,0.000189,0.0,0.0607,0.765999999999999,4,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk']"
1785,metro station,shake it,0.618,0.955,4,0.0798,0.00221,3.09e-06,0.486,0.79,4,"['electropowerpop', 'neon pop punk', 'pixie', 'pop punk']"
1786,jr jr,hypothetical,0.7,0.74,5,0.043,0.227,0.0232,0.116,0.619,4,"['chamber pop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop', 'stomp and holler']"
1787,blink-182,here's your letter,0.408,0.933,9,0.057,0.0126,1.62e-05,0.12,0.667999999999999,4,"['pop punk', 'punk', 'socal pop punk']"
1788,the killers,somebody told me,0.509,0.987,10,0.0886,8.05e-05,0.000928,0.119,0.647,4,"['modern rock', 'permanent wave', 'rock']"
1789,counting crows,mr jones,0.578,0.817,0,0.0363,0.183,3.06e-06,0.285,0.726,4,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock', 'singer-songwriter']"
1790,lady gaga,applause,0.669,0.78,7,0.053,0.0265,1.63e-06,0.143,0.738,4,"['dance pop', 'pop']"
1791,callaway and rosta,rest of me,0.577,0.731,3,0.0294,0.000989,5.05e-06,0.035,0.444,4,[]
1792,savant,prelude,0.644,0.655999999999999,10,0.185,0.000384,0.612,0.0479,0.387,4,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep']"
1793,r e m,losing my religion,0.665999999999999,0.855,9,0.0295,0.179,1.2e-06,0.0987,0.802999999999999,4,"['alternative rock', 'dance rock', 'permanent wave', 'pop rock', 'rock']"
1794,andrew lloyd webber,phantom of the opera,0.444,0.608,2,0.0532,0.168,3.36e-06,0.118,0.354,4,"['broadway', 'show tunes', 'west end']"
1795,bill withers,ain't no sunshine,0.594,0.789,9,0.504,0.0742,0.00136,0.172,0.443,4,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']"
1796,abba,dancing queen,0.539,0.884,9,0.0403,0.382,0.00166,0.76,0.752,4,"['europop', 'swedish pop']"
1797,afrojack ft eva simons,take over control,0.547,0.874,0,0.0326,2.59e-05,0.486,0.103,0.156,4,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']"
1798,christopher s,miss you tomorrow,0.741,0.739,9,0.047,0.000484,0.00722,0.0535,0.361,4,[]
1799,fall out boy,centuries,0.394,0.858,4,0.0729,0.00359,0.0,0.102,0.56,4,"['emo', 'modern rock', 'pop punk']"
1800,kygo,stole the show,0.64,0.635,8,0.226,0.271,0.0,0.319,0.475,4,"['edm', 'pop', 'tropical house']"
1801,kshmr,jammu,0.640999999999999,0.633,4,0.0546,0.00414,0.0116,0.11,0.152,4,"['big room', 'deep big room', 'edm', 'electro house', 'indian edm', 'progressive electro house', 'tropical house']"
1802,fleetwood mac,little lies,0.64,0.649,2,0.0264,0.216,8.3e-05,0.0551,0.865,4,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
1803,kylie minogue,get outta my way,0.581,0.907,6,0.0651,0.019,0.00988,0.312,0.608,4,"['australian dance', 'australian pop', 'dance pop', 'disco house', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop rock']"
1804,mako,our story,0.518,0.689,8,0.0356,0.173,0.0,0.149,0.412,4,"['big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'pop edm', 'progressive electro house', 'tropical house']"
1805,walden,ciaco,0.767,0.79,9,0.117,0.00448,0.00211,0.115,0.56,4,[]
1806,stephen sondheim,the ballad of sweeney todd,0.382,0.318,2,0.0539,0.862,0.000759999999999999,0.569,0.175,4,"['broadway', 'hollywood', 'show tunes']"
1807,saiyapimp,asagao academy theme feat kori,0.382,0.892,8,0.0836,0.00789,1.5e-05,0.102,0.371,4,[]
1808,phil collins,you can't hurry love,0.62,0.936,7,0.0308,0.0261,0.0,0.0679,0.763,4,"['mellow gold', 'soft rock']"
1809,weird al yankovic,midnight star,0.547,0.853,5,0.0599,0.0369,0.0,0.0907,0.888,4,"['antiviral pop', 'comedy rock', 'comic', 'parody']"
1810,edith piaf,milord,0.509,0.387,7,0.056,0.844,0.0,0.153,0.562,3,"['chanson', 'torch song', 'vintage schlager']"
1811,tame impala,endors toi,0.242,0.924,3,0.0804,0.0302,0.461,0.36,0.33,4,"['australian psych', 'neo-psychedelic']"
1812,the muppets,mah na mah na,0.759,0.436,4,0.156,0.726,0.117,0.0791,0.586,4,[]
1813,paul and storm,opening band,0.645999999999999,0.728,6,0.125,0.687,1.15e-06,0.757,0.497,4,['comic']
1814,no doubt,it's my life,0.606,0.75,8,0.0306,0.00264,0.000788,0.321,0.770999999999999,4,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock', 'post-grunge']"
